IngredientId,Qty,Uom,Conversion,InvFactor,Recipe
P-52943,5.000,g,1.00000000,1.0000,R-61882
P-55260,75.000,g,0.00100000,1.0000,R-61882
P-56496,60.000,g,0.00100000,1.0000,R-61882
P-57063,2.000,g,1.00000000,1.0000,R-61882
R-55059,0.250,ea,1.00000000,1.0000,R-61882
R-61887,0.250,ea,1.00000000,1.0000,R-61882
I-52244,50.000,g,0.00220462,1.0000,R-61883
P-36623,20.000,ml,0.00100000,1.0000,R-61883
P-40584,20.000,g,0.00100000,1.0000,R-61883
P-52117,110.000,g,1.00000000,1.0000,R-61883
P-52943,5.000,g,1.00000000,1.0000,R-61883
P-57063,2.000,g,1.00000000,1.0000,R-61883
I-52244,50.000,g,0.00220462,1.0000,R-61884
P-36623,20.000,ml,0.00100000,1.0000,R-61884
P-40584,20.000,g,0.00100000,1.0000,R-61884
P-52117,110.000,g,1.00000000,1.0000,R-61884
P-52943,5.000,g,1.00000000,1.0000,R-61884
P-55260,75.000,g,0.00100000,1.0000,R-61884
P-57063,2.000,g,1.00000000,1.0000,R-61884
R-55059,0.250,ea,1.00000000,1.0000,R-61884
R-61887,0.250,ea,1.00000000,1.0000,R-61884
P-46509,1.000,each,1.00000000,1.0000,R-61887
P-52943,3.000,g,1.00000000,1.0000,R-61887
P-61886,225.000,g,0.00100000,1.0000,R-61887
I-52244,50.000,g,0.00220462,1.0000,R-61889
P-36623,20.000,ml,0.00100000,1.0000,R-61889
P-40584,20.000,g,0.00100000,1.0000,R-61889
P-52117,110.000,g,1.00000000,1.0000,R-61889
P-52943,5.000,g,1.00000000,1.0000,R-61889
P-55260,150.000,g,0.00100000,1.0000,R-61889
P-57063,2.000,g,1.00000000,1.0000,R-61889
R-55059,0.500,ea,1.00000000,1.0000,R-61889
R-61887,0.500,ea,1.00000000,1.0000,R-61889
I-52244,50.000,g,0.00220462,1.0000,R-61890
P-36623,20.000,ml,0.00100000,1.0000,R-61890
P-40584,20.000,g,0.00100000,1.0000,R-61890
P-52943,5.000,g,1.00000000,1.0000,R-61890
P-55260,150.000,g,0.00100000,1.0000,R-61890
P-56496,60.000,g,0.00100000,1.0000,R-61890
P-57063,2.000,g,1.00000000,1.0000,R-61890
R-55059,0.500,ea,1.00000000,1.0000,R-61890
R-61887,0.500,ea,1.00000000,1.0000,R-61890
I-30178,0.250,SHEET,1.00000000,1.0000,R-61900
I-4509,5.000,g,0.00220462,1.0000,R-61900
P-10113,7.000,g,0.00100000,1.0000,R-61900
P-26101,400.000,ml,0.00100000,1.0000,R-61900
P-41306,35.000,g,0.00100000,1.0000,R-61900
P-50372,75.000,g,0.00100000,1.0000,R-61900
P-51525,100.000,g,0.00100000,1.0000,R-61900
P-54203,5.000,g,0.00100000,1.0000,R-61900
P-56068,15.000,g,0.00100000,1.0000,R-61900
P-61901,70.000,g,1.00000000,1.0000,R-61900
P-61904,70.000,g,0.00100000,1.0000,R-61900
I-30178,0.250,SHEET,1.00000000,1.0000,R-61902
I-4509,5.000,g,0.00220462,1.0000,R-61902
P-10113,7.000,g,0.00100000,1.0000,R-61902
P-26101,400.000,ml,0.00100000,1.0000,R-61902
P-41306,35.000,g,0.00100000,1.0000,R-61902
P-50372,75.000,g,0.00100000,1.0000,R-61902
P-51525,100.000,g,0.00100000,1.0000,R-61902
P-54203,5.000,g,0.00100000,1.0000,R-61902
P-56068,15.000,g,0.00100000,1.0000,R-61902
P-61901,140.000,g,1.00000000,1.0000,R-61902
P-61904,140.000,g,0.00100000,1.0000,R-61902
P-47550,10.000,g,1.00000000,1.0000,R-61908
P-53775,200.000,ml,0.00100000,1.0000,R-61908
P-53781,150.000,g,1.00000000,1.0000,R-61908
I-3016,40.000,g,0.00100000,1.0000,R-61911
P-47550,10.000,g,1.00000000,1.0000,R-61911
P-53775,200.000,ml,0.00100000,1.0000,R-61911
P-53781,150.000,g,1.00000000,1.0000,R-61911
P-26170,1.000,ea,1.00000000,1.0000,R-61912
P-44331,140.000,g,0.00100000,1.0000,R-61912
P-47550,10.000,g,1.00000000,1.0000,R-61912
P-53775,200.000,ml,0.00100000,1.0000,R-61912
P-53781,150.000,g,1.00000000,1.0000,R-61912
P-26170,1.000,ea,1.00000000,1.0000,R-61913
P-44331,120.000,g,0.00100000,1.0000,R-61913
P-50473,150.000,g,0.00100000,1.0000,R-61913
P-7093,150.000,g,0.00100000,1.0000,R-61913
P-26170,1.000,ea,1.00000000,1.0000,R-61914
P-44331,60.000,g,0.00100000,1.0000,R-61914
P-50473,150.000,g,0.00100000,1.0000,R-61914
P-52127,150.000,g,0.00100000,1.0000,R-61914
P-50473,150.000,g,0.00100000,1.0000,R-61915
P-7093,90.000,g,0.00100000,1.0000,R-61915
P-44781,50.000,ml,0.00100000,1.0000,R-61920
P-50717,140.000,g,0.00100000,1.0000,R-61920
P-52127,150.000,g,0.00100000,1.0000,R-61920
P-59795,150.000,g,0.00100000,1.0000,R-61920
P-44781,50.000,ml,0.00100000,1.0000,R-61921
P-50717,70.000,g,0.00100000,1.0000,R-61921
P-52127,75.000,g,0.00100000,1.0000,R-61921
P-59795,150.000,g,0.00100000,1.0000,R-61921
P-44781,50.000,ml,0.00100000,1.0000,R-61922
P-50717,140.000,g,0.00100000,1.0000,R-61922
P-52127,150.000,g,0.00100000,1.0000,R-61922
P-58863,150.000,g,1.00000000,1.0000,R-61922
P-44781,50.000,ml,0.00100000,1.0000,R-61923
P-50717,70.000,g,0.00100000,1.0000,R-61923
P-52127,75.000,g,0.00100000,1.0000,R-61923
P-58863,150.000,g,1.00000000,1.0000,R-61923
P-44781,50.000,ml,0.00100000,1.0000,R-61924
P-58863,150.000,g,1.00000000,1.0000,R-61924
P-26459,300.000,g,0.00100000,1.0000,R-61927
P-47377,3.000,g,1.00000000,1.0000,R-61927
P-56449,65.000,g,1.00000000,1.0000,R-61927
P-7523,0.500,ea,1.00000000,1.0000,R-61927
P-26459,300.000,g,0.00100000,1.0000,R-61928
P-47377,3.000,g,1.00000000,1.0000,R-61928
P-56449,130.000,g,1.00000000,1.0000,R-61928
P-7523,1.000,ea,1.00000000,1.0000,R-61928
P-13389,115.000,g,0.00100000,1.0000,R-61930
P-47797,5.000,g,1.00000000,1.0000,R-61930
P-7093,100.000,g,0.00100000,1.0000,R-61930
P-13389,115.000,g,0.00100000,1.0000,R-61932
P-50250,80.000,g,0.00100000,1.0000,R-61932
P-7093,100.000,g,0.00100000,1.0000,R-61932
P-13389,115.000,g,0.00100000,1.0000,R-61934
P-32192,120.000,g,0.00100000,1.0000,R-61934
P-47512,150.000,g,0.00100000,1.0000,R-61934
P-50250,120.000,g,0.00100000,1.0000,R-61934
P-32192,120.000,g,0.00100000,1.0000,R-61942
P-44728,5.000,g,1.00000000,1.0000,R-61942
P-47512,150.000,g,0.00100000,1.0000,R-61942
P-50250,120.000,g,0.00100000,1.0000,R-61942
P-56500,350.000,g,0.00100000,1.0000,R-61942
P-50250,80.000,g,0.00100000,1.0000,R-61943
P-56500,350.000,g,0.00100000,1.0000,R-61943
P-7523,1.000,ea,1.00000000,1.0000,R-61943
P-32192,40.000,g,0.00100000,1.0000,R-61944
P-44728,5.000,g,1.00000000,1.0000,R-61944
P-47512,50.000,g,0.00100000,1.0000,R-61944
P-50250,40.000,g,0.00100000,1.0000,R-61944
P-56500,350.000,g,0.00100000,1.0000,R-61944
P-28758,140.000,g,0.00100000,1.0000,R-61945
P-45072,80.000,g,0.00100000,1.0000,R-61945
P-52127,100.000,g,0.00100000,1.0000,R-61945
P-56301,90.000,ml,0.00100000,1.0000,R-61945
P-58370,80.000,g,0.00100000,1.0000,R-61945
P-28758,140.000,g,0.00100000,1.0000,R-61946
P-45072,40.000,g,0.00100000,1.0000,R-61946
P-52127,50.000,g,0.00100000,1.0000,R-61946
P-56301,90.000,ml,0.00100000,1.0000,R-61946
P-58370,40.000,g,0.00100000,1.0000,R-61946
P-28995,60.000,ml,0.00100000,1.0000,R-61948
P-32659,85.000,g,0.00100000,1.0000,R-61948
P-55150,75.000,g,0.00100000,1.0000,R-61948
P-57631,2.000,each,1.00000000,1.0000,R-61948
P-32659,80.000,g,0.00100000,1.0000,R-61951
P-55150,75.000,g,0.00100000,1.0000,R-61951
P-60813,1.000,ea,1.00000000,1.0000,R-61951
P-43729,170.000,g,0.00100000,1.0000,R-61954
P-45052,90.000,g,0.00100000,1.0000,R-61954
P-61953,60.000,g,0.00100000,1.0000,R-61954
P-43729,170.000,g,0.00100000,1.0000,R-61955
P-45052,180.000,g,0.00100000,1.0000,R-61956
P-50389,100.000,g,0.00100000,1.0000,R-61956
P-61953,120.000,g,0.00100000,1.0000,R-61956
P-45052,90.000,g,0.00100000,1.0000,R-61957
P-50389,150.000,g,0.00100000,1.0000,R-61957
P-61953,60.000,g,0.00100000,1.0000,R-61957
P-50389,150.000,g,0.00100000,1.0000,R-61958
I-54025,10.000,ml,0.00100000,1.0000,R-61960
P-40584,10.000,g,0.00100000,1.0000,R-61960
P-44494,60.000,g,0.00100000,1.0000,R-61960
P-55260,75.000,g,0.00100000,1.0000,R-61960
P-61953,70.000,g,0.00100000,1.0000,R-61960
P-61959,2.000,each,1.00000000,1.0000,R-61960
P-7932,10.000,ml,1.00000000,1.0000,R-61960
P-9738,8.000,g,0.00100000,1.0000,R-61960
P-9838,80.000,g,0.00100000,1.0000,R-61960
I-21532,10.000,g,1.00000000,1.0000,R-61961
I-54025,10.000,ml,0.00100000,1.0000,R-61961
P-40584,6.000,g,0.00100000,1.0000,R-61961
P-44494,60.000,g,0.00100000,1.0000,R-61961
P-55260,150.000,g,0.00100000,1.0000,R-61961
P-61953,140.000,g,0.00100000,1.0000,R-61961
P-61959,2.000,each,1.00000000,1.0000,R-61961
P-7932,10.000,ml,1.00000000,1.0000,R-61961
P-9738,8.000,g,0.00100000,1.0000,R-61961
P-9838,80.000,g,0.00100000,1.0000,R-61961
P-32692,80.000,g,0.00100000,1.0000,R-61962
P-40584,10.000,g,0.00100000,1.0000,R-61962
P-44753,120.000,g,0.00100000,1.0000,R-61962
P-55260,150.000,g,0.00100000,1.0000,R-61962
P-61959,2.000,each,1.00000000,1.0000,R-61962
P-7932,20.000,ml,1.00000000,1.0000,R-61962
P-9738,15.000,g,0.00100000,1.0000,R-61962
P-9838,100.000,g,0.00100000,1.0000,R-61962
P-32692,80.000,g,0.00100000,1.0000,R-61963
P-40584,10.000,g,0.00100000,1.0000,R-61963
P-44753,60.000,g,0.00100000,1.0000,R-61963
P-55260,75.000,g,0.00100000,1.0000,R-61963
P-61959,2.000,each,1.00000000,1.0000,R-61963
P-7932,20.000,ml,1.00000000,1.0000,R-61963
P-9738,15.000,g,0.00100000,1.0000,R-61963
P-9838,100.000,g,0.00100000,1.0000,R-61963
P-32692,70.000,g,0.00100000,1.0000,R-61964
P-40584,10.000,g,0.00100000,1.0000,R-61964
P-61959,1.000,each,1.00000000,1.0000,R-61964
P-7932,20.000,ml,1.00000000,1.0000,R-61964
P-9738,10.000,g,0.00100000,1.0000,R-61964
P-9838,60.000,g,0.00100000,1.0000,R-61964
P-53834,1.000,CT,1.00000000,1.0000,R-61965
P-26184,70.000,g,0.00100000,1.0000,R-61966
P-41407,3.000,g,1.00000000,1.0000,R-61966
P-43583,3.000,g,1.00000000,1.0000,R-61966
P-50500,1.000,g,1.00000000,1.0000,R-61966
P-50587,25.000,g,0.00100000,1.0000,R-61966
P-53834,0.500,CT,1.00000000,1.0000,R-61966
P-55818,90.000,g,0.00100000,1.0000,R-61966
P-56629,240.000,g,0.00100000,1.0000,R-61966
P-56698,10.000,g,0.00100000,1.0000,R-61966
P-40972,100.000,g,0.00100000,1.0000,R-61967
P-41053,15.000,ml,0.00100000,1.0000,R-61967
P-26514,4.000,g,1.00000000,1.0000,R-61970
P-40584,8.000,g,0.00100000,1.0000,R-61970
P-47108,40.000,g,0.00100000,1.0000,R-61970
P-47196,20.000,g,0.00100000,1.0000,R-61970
P-52035,5.000,g,1.00000000,1.0000,R-61970
P-61959,1.000,each,1.00000000,1.0000,R-61970
P-7565,20.000,ml,0.00100000,1.0000,R-61970
P-26514,4.000,g,1.00000000,1.0000,R-61972
P-40582,60.000,g,0.00100000,1.0000,R-61972
P-40583,10.000,ml,0.00100000,1.0000,R-61972
P-40584,8.000,g,0.00100000,1.0000,R-61972
P-52035,5.000,g,1.00000000,1.0000,R-61972
P-61959,2.000,each,1.00000000,1.0000,R-61972
P-9838,80.000,g,0.00100000,1.0000,R-61972
P-26514,4.000,g,1.00000000,1.0000,R-61973
P-40582,60.000,g,0.00100000,1.0000,R-61973
P-40583,10.000,ml,0.00100000,1.0000,R-61973
P-40584,8.000,g,0.00100000,1.0000,R-61973
P-52035,5.000,g,1.00000000,1.0000,R-61973
P-55260,75.000,g,0.00100000,1.0000,R-61973
P-61953,70.000,g,0.00100000,1.0000,R-61973
P-61959,2.000,each,1.00000000,1.0000,R-61973
P-9838,80.000,g,0.00100000,1.0000,R-61973
P-61953,120.000,g,0.00100000,1.0000,R-61974
P-61959,2.000,each,1.00000000,1.0000,R-61974
P-26514,4.000,g,1.00000000,1.0000,R-61975
P-40584,8.000,g,0.00100000,1.0000,R-61975
P-45052,85.000,g,0.00100000,1.0000,R-61975
P-47108,40.000,g,0.00100000,1.0000,R-61975
P-47196,20.000,g,0.00100000,1.0000,R-61975
P-52035,5.000,g,1.00000000,1.0000,R-61975
P-61953,70.000,g,0.00100000,1.0000,R-61975
P-61959,2.000,each,1.00000000,1.0000,R-61975
P-7565,20.000,ml,0.00100000,1.0000,R-61975
I-3583,0.250,g,1.00000000,1.0000,R-61977
P-33555,35.000,ml,0.00100000,1.0000,R-61977
P-46865,20.000,g,1.00000000,1.0000,R-61977
P-47377,2.000,g,1.00000000,1.0000,R-61977
P-49267,160.000,g,0.00100000,1.0000,R-61977
P-55818,60.000,g,0.00100000,1.0000,R-61977
P-61841,110.000,g,0.00100000,1.0000,R-61977
I-3583,0.250,g,1.00000000,1.0000,R-61978
P-33555,35.000,ml,0.00100000,1.0000,R-61978
P-45230,85.000,g,0.00100000,1.0000,R-61978
P-46865,20.000,g,1.00000000,1.0000,R-61978
P-49267,160.000,g,0.00100000,1.0000,R-61978
I-3583,0.250,g,1.00000000,1.0000,R-61980
P-33555,35.000,ml,0.00100000,1.0000,R-61980
P-46865,20.000,g,1.00000000,1.0000,R-61980
P-47377,2.000,g,1.00000000,1.0000,R-61980
P-55818,120.000,g,0.00100000,1.0000,R-61980
P-56699,160.000,g,0.00100000,1.0000,R-61980
P-61841,220.000,g,0.00100000,1.0000,R-61980
I-3583,0.250,g,1.00000000,1.0000,R-61981
P-33555,35.000,ml,0.00100000,1.0000,R-61981
P-46865,20.000,g,1.00000000,1.0000,R-61981
P-47377,2.000,g,1.00000000,1.0000,R-61981
P-55818,60.000,g,0.00100000,1.0000,R-61981
P-56699,160.000,g,0.00100000,1.0000,R-61981
P-61841,110.000,g,0.00100000,1.0000,R-61981
I-3583,0.250,g,1.00000000,1.0000,R-61982
P-44728,2.000,g,1.00000000,1.0000,R-61982
P-46865,20.000,g,1.00000000,1.0000,R-61982
P-56699,160.000,g,0.00100000,1.0000,R-61982
I-10265,50.000,g,0.00220462,1.0000,R-61983
P-10115,85.000,g,0.00100000,1.0000,R-61983
P-26048,25.000,ml,0.00100000,1.0000,R-61983
P-32663,20.000,g,0.00100000,1.0000,R-61983
P-35258,5.000,g,0.00100000,1.0000,R-61983
P-45047,3.000,g,0.00100000,1.0000,R-61983
P-50605,100.000,g,0.00100000,1.0000,R-61983
P-9765,10.000,g,0.00100000,1.0000,R-61983
P-9768,20.000,g,0.00220462,1.0000,R-61983
P-9781,50.000,g,0.00100000,1.0000,R-61983
I-10265,50.000,g,0.00220462,1.0000,R-61985
P-10115,85.000,g,0.00100000,1.0000,R-61985
P-26048,25.000,ml,0.00100000,1.0000,R-61985
P-32663,20.000,g,0.00100000,1.0000,R-61985
P-35258,5.000,g,0.00100000,1.0000,R-61985
P-45047,3.000,g,0.00100000,1.0000,R-61985
P-50605,100.000,g,0.00100000,1.0000,R-61985
P-50712,45.000,g,0.00100000,1.0000,R-61985
P-61984,45.000,g,0.00100000,1.0000,R-61985
P-9765,10.000,g,0.00100000,1.0000,R-61985
P-9768,20.000,g,0.00220462,1.0000,R-61985
P-9781,50.000,g,0.00100000,1.0000,R-61985
I-10265,50.000,g,0.00220462,1.0000,R-61987
P-10115,85.000,g,0.00100000,1.0000,R-61987
P-26048,25.000,ml,0.00100000,1.0000,R-61987
P-32663,20.000,g,0.00100000,1.0000,R-61987
P-35258,5.000,g,0.00100000,1.0000,R-61987
P-45047,3.000,g,0.00100000,1.0000,R-61987
P-50605,100.000,g,0.00100000,1.0000,R-61987
P-50712,90.000,g,0.00100000,1.0000,R-61987
P-61984,90.000,g,0.00100000,1.0000,R-61987
P-9765,10.000,g,0.00100000,1.0000,R-61987
P-9768,20.000,g,0.00220462,1.0000,R-61987
P-9781,50.000,g,0.00100000,1.0000,R-61987
P-42510,25.000,ml,0.00100000,1.0000,R-61990
P-43583,20.000,g,1.00000000,1.0000,R-61990
P-50605,100.000,g,0.00100000,1.0000,R-61990
P-50712,140.000,g,0.00100000,1.0000,R-61990
P-53003,120.000,g,0.00100000,1.0000,R-61990
P-61984,100.000,g,0.00100000,1.0000,R-61990
P-61991,30.000,g,1.00000000,1.0000,R-61990
P-42510,25.000,ml,0.00100000,1.0000,R-61992
P-43583,20.000,g,1.00000000,1.0000,R-61992
P-50605,100.000,g,0.00100000,1.0000,R-61992
P-50712,70.000,g,0.00100000,1.0000,R-61992
P-53003,120.000,g,0.00100000,1.0000,R-61992
P-61984,50.000,g,0.00100000,1.0000,R-61992
P-61991,30.000,g,1.00000000,1.0000,R-61992
P-42510,25.000,ml,0.00100000,1.0000,R-61993
P-43583,20.000,g,1.00000000,1.0000,R-61993
P-50605,100.000,g,0.00100000,1.0000,R-61993
P-53003,120.000,g,0.00100000,1.0000,R-61993
P-61991,30.000,g,1.00000000,1.0000,R-61993
P-37778,120.000,g,0.00100000,1.0000,R-61996
P-44638,240.000,ml,0.00100000,1.0000,R-61996
P-44728,4.000,g,1.00000000,1.0000,R-61996
P-7523,1.000,ea,1.00000000,1.0000,R-61996
R-62238,1.000,ea,1.00000000,1.0000,R-61996
P-37778,60.000,g,0.00100000,1.0000,R-61997
P-44638,240.000,ml,0.00100000,1.0000,R-61997
P-44728,4.000,g,1.00000000,1.0000,R-61997
P-7523,0.500,ea,1.00000000,1.0000,R-61997
R-62238,1.000,ea,1.00000000,1.0000,R-61997
I-11101,30.000,g,0.00220462,1.0000,R-61998
I-1197,1.000,CT,1.00000000,1.0000,R-61998
P-22247,6.000,g,1.00000000,1.0000,R-61998
P-34892,50.000,ml,0.00100000,1.0000,R-61998
P-35258,5.000,g,0.00100000,1.0000,R-61998
P-44392,2.000,each,1.00000000,1.0000,R-61998
P-46865,4.000,g,1.00000000,1.0000,R-61998
P-54697,1.000,each,1.00000000,1.0000,R-61998
I-1197,1.000,CT,1.00000000,1.0000,R-61999
P-34892,50.000,ml,0.00100000,1.0000,R-61999
P-44392,2.000,each,1.00000000,1.0000,R-61999
P-50500,4.000,g,1.00000000,1.0000,R-61999
P-50938,30.000,ml,0.00100000,1.0000,R-61999
P-50966,20.000,g,0.00100000,1.0000,R-61999
I-1197,1.000,CT,1.00000000,1.0000,R-62000
I-4896,20.000,g,0.00220462,1.0000,R-62000
P-34892,50.000,ml,0.00100000,1.0000,R-62000
P-35258,5.000,g,0.00100000,1.0000,R-62000
P-44392,2.000,each,1.00000000,1.0000,R-62000
P-47108,20.000,g,0.00100000,1.0000,R-62000
I-1197,1.000,CT,1.00000000,1.0000,R-62001
P-34892,60.000,ml,0.00100000,1.0000,R-62001
P-44392,2.000,each,1.00000000,1.0000,R-62001
I-1197,1.000,CT,1.00000000,1.0000,R-62002
P-34892,50.000,ml,0.00100000,1.0000,R-62002
P-44392,2.000,each,1.00000000,1.0000,R-62002
P-50231,30.000,g,0.00100000,1.0000,R-62002
P-50744,20.000,ml,0.00100000,1.0000,R-62002
I-1127,1.000,CT,1.00000000,1.0000,R-62003
P-32747,100.000,ml,0.00100000,1.0000,R-62003
P-47108,50.000,g,0.00100000,1.0000,R-62003
P-47377,4.000,g,1.00000000,1.0000,R-62003
P-50231,35.000,g,0.00100000,1.0000,R-62003
P-51243,5.000,g,0.00100000,1.0000,R-62003
I-1127,1.000,CT,1.00000000,1.0000,R-62004
P-32244,20.000,ml,0.00100000,1.0000,R-62004
P-47377,4.000,g,1.00000000,1.0000,R-62004
P-55707,1.000,PTN,1.00000000,1.0000,R-62004
I-1127,1.000,CT,1.00000000,1.0000,R-62005
I-4488,10.000,g,0.00220462,1.0000,R-62005
P-32747,120.000,ml,0.00100000,1.0000,R-62005
P-46546,15.000,g,0.00100000,1.0000,R-62005
P-47377,4.000,g,1.00000000,1.0000,R-62005
I-1197,1.000,CT,1.00000000,1.0000,R-62006
P-34892,50.000,ml,0.00100000,1.0000,R-62006
P-44392,2.000,each,1.00000000,1.0000,R-62006
P-46546,20.000,g,0.00100000,1.0000,R-62006
P-54792,40.000,g,0.00100000,1.0000,R-62006
R-44734,0.250,ea,1.00000000,1.0000,R-62011
R-51990,0.500,ea,1.00000000,1.0000,R-62011
R-53406,0.250,ea,1.00000000,1.0000,R-62011
I-1197,1.000,CT,1.00000000,1.0000,R-62012
P-34892,50.000,ml,0.00100000,1.0000,R-62012
P-44392,2.000,each,1.00000000,1.0000,R-62012
P-56455,30.000,ml,0.00100000,1.0000,R-62012
P-61821,75.000,g,0.00100000,1.0000,R-62012
P-9741,4.000,g,0.00100000,1.0000,R-62012
I-9341,2.000,CT,1.00000000,1.0000,R-62017
P-47349,2.000,g,1.00000000,1.0000,R-62017
P-48494,5.000,ml,0.00100000,1.0000,R-62017
P-50853,2.000,g,1.00000000,1.0000,R-62017
P-52620,1.000,piece,1.00000000,1.0000,R-62017
P-56699,75.000,g,0.00100000,1.0000,R-62017
P-9838,10.000,g,0.00100000,1.0000,R-62017
P-26062,60.000,g,0.00100000,1.0000,R-62018
P-35894,90.000,g,0.00100000,1.0000,R-62018
P-35895,120.000,g,0.00100000,1.0000,R-62018
P-44585,10.000,g,1.00000000,1.0000,R-62018
P-44633,30.000,g,0.00100000,1.0000,R-62018
P-7136,30.000,ml,0.00100000,1.0000,R-62018
P-7635,90.000,g,0.00100000,1.0000,R-62018
I-2141,30.000,g,0.00100000,1.0000,R-62019
P-13648,40.000,g,0.00100000,1.0000,R-62019
P-20239,60.000,g,0.00100000,1.0000,R-62019
P-35750,60.000,ml,0.00100000,1.0000,R-62019
P-54697,1.000,each,1.00000000,1.0000,R-62019
P-57092,60.000,g,1.00000000,1.0000,R-62019
P-50862,140.000,g,0.00100000,1.0000,R-62025
P-56301,50.000,ml,0.00100000,1.0000,R-62025
P-43583,5.000,g,1.00000000,1.0000,R-62026
P-45072,120.000,g,0.00100000,1.0000,R-62026
P-52127,150.000,g,0.00100000,1.0000,R-62026
P-58370,120.000,g,0.00100000,1.0000,R-62026
P-58403,225.000,g,0.00100000,1.0000,R-62026
P-58417,1.000,g,0.00100000,1.0000,R-62026
P-43583,5.000,g,1.00000000,1.0000,R-62027
P-45072,80.000,g,0.00100000,1.0000,R-62027
P-52127,100.000,g,0.00100000,1.0000,R-62027
P-58370,80.000,g,0.00100000,1.0000,R-62027
P-58403,225.000,g,0.00100000,1.0000,R-62027
P-58417,1.000,g,0.00100000,1.0000,R-62027
P-43583,5.000,g,1.00000000,1.0000,R-62028
P-45072,40.000,g,0.00100000,1.0000,R-62028
P-52127,50.000,g,0.00100000,1.0000,R-62028
P-58370,40.000,g,0.00100000,1.0000,R-62028
P-58403,225.000,g,0.00100000,1.0000,R-62028
P-58417,1.000,g,0.00100000,1.0000,R-62028
P-28995,60.000,ml,0.00100000,1.0000,R-62029
P-32659,170.000,g,0.00100000,1.0000,R-62029
P-55150,150.000,g,0.00100000,1.0000,R-62029
P-57631,2.000,each,1.00000000,1.0000,R-62029
P-26514,4.000,g,1.00000000,1.0000,R-62030
P-40584,8.000,g,0.00100000,1.0000,R-62030
P-45052,170.000,g,0.00100000,1.0000,R-62030
P-47108,40.000,g,0.00100000,1.0000,R-62030
P-47196,20.000,g,0.00100000,1.0000,R-62030
P-52035,5.000,g,1.00000000,1.0000,R-62030
P-61953,140.000,g,0.00100000,1.0000,R-62030
P-61959,2.000,each,1.00000000,1.0000,R-62030
P-7565,20.000,ml,0.00100000,1.0000,R-62030
P-32692,60.000,g,0.00100000,1.0000,R-62031
P-40584,6.000,g,0.00100000,1.0000,R-62031
P-45052,170.000,g,0.00100000,1.0000,R-62031
P-61953,140.000,g,0.00100000,1.0000,R-62031
P-61959,2.000,each,1.00000000,1.0000,R-62031
P-7932,30.000,ml,1.00000000,1.0000,R-62031
P-9838,100.000,g,0.00100000,1.0000,R-62031
P-32692,60.000,g,0.00100000,1.0000,R-62032
P-40584,6.000,g,0.00100000,1.0000,R-62032
P-45052,85.000,g,0.00100000,1.0000,R-62032
P-61953,70.000,g,0.00100000,1.0000,R-62032
P-61959,2.000,each,1.00000000,1.0000,R-62032
P-7932,30.000,ml,1.00000000,1.0000,R-62032
P-9838,100.000,g,0.00100000,1.0000,R-62032
P-26090,85.000,g,0.00100000,1.0000,R-62035
P-33911,70.000,g,0.00100000,1.0000,R-62035
P-40972,100.000,g,0.00100000,1.0000,R-62035
P-41053,15.000,ml,0.00100000,1.0000,R-62035
R-36639,1.000,ea,1.00000000,1.0000,R-62040
P-26069,60.000,g,1.00000000,1.0000,R-62041
P-50617,60.000,g,0.00100000,1.0000,R-62044
P-50717,320.000,g,0.00100000,1.0000,R-62044
P-50749,150.000,g,0.00100000,1.0000,R-62044
P-53448,100.000,g,1.00000000,1.0000,R-62044
P-50617,40.000,g,0.00100000,1.0000,R-62045
P-50717,320.000,g,0.00100000,1.0000,R-62045
P-50749,100.000,g,0.00100000,1.0000,R-62045
P-53448,66.000,g,1.00000000,1.0000,R-62045
P-50617,20.000,g,0.00100000,1.0000,R-62046
P-50717,320.000,g,0.00100000,1.0000,R-62046
P-50749,50.000,g,0.00100000,1.0000,R-62046
P-53448,33.000,g,1.00000000,1.0000,R-62046
P-45118,120.000,g,0.00100000,1.0000,R-62048
P-47329,150.000,g,0.00100000,1.0000,R-62048
P-50717,120.000,g,0.00100000,1.0000,R-62048
P-50862,150.000,g,0.00100000,1.0000,R-62048
P-50939,100.000,ml,0.00100000,1.0000,R-62048
P-52127,150.000,g,0.00100000,1.0000,R-62048
P-45118,60.000,g,0.00100000,1.0000,R-62049
P-47329,75.000,g,0.00100000,1.0000,R-62049
P-50717,60.000,g,0.00100000,1.0000,R-62049
P-50862,150.000,g,0.00100000,1.0000,R-62049
P-50939,100.000,ml,0.00100000,1.0000,R-62049
P-52127,75.000,g,0.00100000,1.0000,R-62049
P-45118,30.000,g,0.00100000,1.0000,R-62050
P-47329,37.000,g,0.00100000,1.0000,R-62050
P-50717,30.000,g,0.00100000,1.0000,R-62050
P-50862,150.000,g,0.00100000,1.0000,R-62050
P-50939,100.000,ml,0.00100000,1.0000,R-62050
P-52127,37.000,g,0.00100000,1.0000,R-62050
P-13389,115.000,g,0.00100000,1.0000,R-62053
P-38875,120.000,g,0.00100000,1.0000,R-62053
P-50761,80.000,g,0.00100000,1.0000,R-62053
P-50897,120.000,g,0.00100000,1.0000,R-62053
P-9721,120.000,g,0.00100000,1.0000,R-62053
P-13389,115.000,g,0.00100000,1.0000,R-62054
