PrepId,Description,PakQty,PakUOM,InventoryGroup,StdQty,StdUom,GHG Emission (g),GHG Emission(g)/StdUom,N lost (g),N lost (g)/StdUom,Freshwater Withdrawals (ml),Freshwater Withdrawals (ml)/StdUom,Stress-Weighted Water Use (ml),Stress-Weighted Water Use (ml)/StdUom,Land Use (m^2),Land Use (m^2)/StdUom
P-51528,COOKED|Yakisoba Noodle,2.0,Kg,,2000.0,g,1522.5,0.76125,14.8,0.0074,422200.0,211.1,12824700.0,6412.35,4.889999999999899,0.00244499999999995
P-50411,COOKEDlNavy Bean (white bean),415.0,g,,415.0,g,335.52,0.8084819277108434,1.18,0.0028433734939759033,0.0,0.0,0.0,0.0,2.59,0.006240963855421686
P-33559,COOKEDlPork Belly,4.0,Kg,FEAST,4000.0,g,49459.343,12.364835750000001,664.0675,0.166016875,9052759.0,2263.18975,271222223.0,67805.55575,105.6489999999995,0.026412249999999877
P-28369,COST|Bread,1.0,ea,ZDONT USE OK - PREP,35.0,g,486.40830000003706,13.897380000001059,4.728304000000361,0.13509440000001033,133926.01600001022,3826.457600000292,4096276.716000313,117036.47760000895,1.5622572000000874,0.044635920000002494
P-28372,COST|Cheeses,1.0,slice,ZDONT USE OK - PREP,14.0,g,124.74560124745605,8.910400089104003,1.3062000130620006,0.09330000093300005,21830.20021830201,1559.3000155930006,1126483.4112648345,80463.10080463103,0.14644000146440006,0.010460000104600005
P-43857,COST|Ham,1.0,slice,,42.0,g,196.63,4.681666666666667,2.656,0.06323809523809525,36206.0,862.047619047619,1084854.0,25829.85714285714,0.420399999999998,0.010009523809523762
P-43859,COST|Roast Beef ,60.0,g,PREP,60.0,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P-28371,COST|Sauces,40.0,g,ZDONT USE OK - PREP,40.0,g,56.878280856177064,1.4219570214044266,0.20820859140048717,0.005205214785012179,2853.1057627047717,71.32764406761929,165755.09572967142,4143.877393241785,0.056779162063891914,0.0014194790515972978
P-43858,COST|Turkey,2.0,slice,PREP,56.0,g,131.98799340060035,2.356928453582149,3.5039998248000086,0.06257142544285729,11108.999444550029,198.3749900812505,10004.999499750025,178.66070535267903,0.34529998273500084,0.0061660711202678724
P-28373,COST|Vegetables,1.0,un,ZDONT USE OK - PREP,185.0,g,183.9076349892533,0.994095324266234,2.703651503302464,0.014614332450283589,25007.81772611008,135.17739311410853,1033830.981696875,5588.275576739865,0.3534613860931208,0.001910602086989842
P-26401,CRISPY|Chickpeas,2.75,Kg,ZDONT USE OK - PREP,2750.0,g,8256.000999,3.0021821814545455,28.221254666666667,0.010262274424242424,14450.593499999997,5.254761272727272,978794.9325000003,355.9254300000001,62.28053046666667,0.022647465624242424
P-46546,CRUMBLED|Feta,2.9,Kg,,2900.0,g,26731.199999999997,9.217655172413792,279.9,0.09651724137931034,4677900.0,1613.0689655172414,241389300.00000003,83237.68965517242,31.380000000000003,0.010820689655172414
P-53002,CUBED|Fennel|Yield,780.0,g,,780.0,g,506.84200000000004,0.649797435897436,7.9270000000000005,0.010162820512820513,81749.0,104.80641025641026,2953030.0,3785.9358974358975,1.1942000000000002,0.0015310256410256413
P-48863,DES|Brown Rice Pudding,12.0,CT,,2241.0,g,3121.1377654560865,1.3927433134565312,21.166128633577948,0.009444948073885743,594549.9516623889,265.3056455432347,13471587.785760766,6011.418021312256,3.005009416010951,0.0013409234341860558
P-29255,DESSERT|Bread Pudding|STOLW,20.0,PTN,PREP,4000.0,g,13527.11520551375,3.3817788013784376,93.12667007499999,0.023281667518749997,738919.394750625,184.72984868765624,56113007.21460749,14028.251803651872,16.836918542187398,0.00420922963554685
P-55287,DESSERT|Chocolate Pudding,5.1,L,,5100.0,ml,11162.5,2.1887254901960786,98.0,0.019215686274509803,986500.0,193.4313725490196,48882000.0,9584.70588235294,10.2499999999995,0.0020098039215685295
P-51227,DICED|Beets,4.5,Kg,,4500.0,g,1531.0000000000002,0.34022222222222226,39.5,0.008777777777777778,49500.0,11.0,189500.0,42.111111111111114,1.6,0.00035555555555555557
P-50565,DICED|Carrot,0.95,Kg,,950.0,g,306.20000000000005,0.3223157894736843,7.9,0.00831578947368421,9900.0,10.421052631578947,37900.0,39.89473684210526,0.32,0.0003368421052631579
P-41094,"DICED|Carrot|1/4""",11.17,Kg,,11170.0,g,3490.6800000000003,0.31250492390331247,90.06,0.008062667860340197,112860.0,10.103849597135184,432060.0,38.680393912265,3.648,0.00032658907788719784
P-43702,"DICED|Carrot|3/4""",11.17,Kg,,11170.0,g,3490.6800000000003,0.31250492390331247,90.06,0.008062667860340197,112860.0,10.103849597135184,432060.0,38.680393912265,3.648,0.00032658907788719784
P-50977,DICED|Celery,850.0,g,,850.0,g,502.90000000000003,0.5916470588235294,7.9,0.009294117647058824,81300.0,95.6470588235294,2939500.0,3458.235294117647,1.1900000000000002,0.0014000000000000002
P-41095,"DICED|Celery|1/4""",13.608,Kg,,13608.0,g,11566.7,0.8499926513815403,181.7,0.01335243974132863,1869900.0,137.41181657848324,67608500.0,4968.290711346267,27.37,0.0020113168724279836
P-44314,"DICED|Celery|3/4""",13.608,Kg,,13608.0,g,11566.7,0.8499926513815403,181.7,0.01335243974132863,1869900.0,137.41181657848324,67608500.0,4968.290711346267,27.37,0.0020113168724279836
P-51244,DICED|Cucumber,850.0,g,,850.0,g,502.90000000000003,0.5916470588235294,7.9,0.009294117647058824,81300.0,95.6470588235294,2939500.0,3458.235294117647,1.1900000000000002,0.0014000000000000002
P-10115,DICED|Cucumber,6.0,Kg,,6000.0,g,3057.6307769476894,0.5096051294912816,48.03198078720769,0.00800533013120128,494303.8022784791,82.38396704641318,17872152.85113886,2978.6921418564766,7.235197105921158,0.001205866184320193
P-43962,"DICED|Cucumber|1/4""",3.3,Kg,PREP,3300.0,g,1911.0192355923057,0.5790967380582744,30.019987992004804,0.009096966058183274,308939.8764240494,93.61814437092406,11170095.531961786,3384.877433927814,4.521998191200724,0.0013703024821820375
P-9738,DICED|Green Onion|1/4,0.85,Kg,,850.0,g,38.084208622105365,0.04480495132012396,0.9978946869473709,0.0011739937493498481,239.99998800000057,0.2823529270588242,7199.999640000018,8.470587811764727,0.06694736507368437,7.876160596904044e-05
P-9741,DICED|Green Onion|1/8,0.85,Kg,,850.0,g,38.084208622105365,0.04480495132012396,0.9978946869473709,0.0011739937493498481,239.99998800000057,0.2823529270588242,7199.999640000018,8.470587811764727,0.06694736507368437,7.876160596904044e-05
P-9740,"DICED|Green Onion|3/4""",0.85,Kg,,850.0,g,38.084208622105365,0.04480495132012396,0.9978946869473709,0.0011739937493498481,239.99998800000057,0.2823529270588242,7199.999640000018,8.470587811764727,0.06694736507368437,7.876160596904044e-05
P-50839,DICED|Green Pepper,800.0,g,,800.0,g,502.90000000000003,0.628625,7.9,0.009875,81300.0,101.625,2939500.0,3674.375,1.1900000000000002,0.0014875
P-41096,"DICED|Green Pepper|1/4""",1.0,Kg,,1000.0,g,605.9036144578314,0.6059036144578314,9.518072289156626,0.009518072289156626,97951.80722891567,97.95180722891567,3541566.265060241,3541.5662650602408,1.433734939759036,0.001433734939759036
P-35773,"DICED|Green Pepper|3/4""",1.0,Kg,PREP,1000.0,g,605.9036144578314,0.6059036144578314,9.518072289156626,0.009518072289156626,97951.80722891567,97.95180722891567,3541566.265060241,3541.5662650602408,1.433734939759036,0.001433734939759036
P-9746,DICED|Jumbo Onion|1/4,1.0,lb,,453.592,g,149.95393421052628,0.33059210526315785,3.9291412280701747,0.008662280701754385,944.9833333333331,2.083333333333333,28349.499999999996,62.49999999999999,0.26360061403508767,0.0005811403508771929
P-9748,DICED|Jumbo Onion|3/4,1.0,lb,,453.592,g,149.95393421052628,0.33059210526315785,3.9291412280701747,0.008662280701754385,944.9833333333331,2.083333333333333,28349.499999999996,62.49999999999999,0.26360061403508767,0.0005811403508771929
P-50563,DICED|Leek,0.45,lb,,204.1164,g,136.75798799999998,0.6699999999999999,3.5833768,0.017555555555555557,861.8248,4.222222222222222,25854.744,126.66666666666666,0.24040376,0.0011777777777777778
P-50550,DICED|Onion Red,23.0,lb,,10432.616,g,3418.9496999999997,0.3277173913043478,89.58442,0.008586956521739129,21545.62,2.0652173913043477,646368.6,61.95652173913043,6.010094,0.000576086956521739
P-50552,DICED|Onion Yellow,23.0,lb,,10432.616,g,3418.9496999999997,0.3277173913043478,89.58442,0.008586956521739129,21545.62,2.0652173913043477,646368.6,61.95652173913043,6.010094,0.000576086956521739
P-50564,DICED|Parsnip,0.95,lb,,430.9124,g,228.1114168,0.5293684210526316,3.5833768,0.00831578947368421,36877.029599999994,85.57894736842104,1333333.684,3094.210526315789,0.5397744800000001,0.0012526315789473685
P-55960,DICED|Potato(small),1.0,Kg,,1000.0,g,397.0,0.397,5.0,0.005,2600.0,2.6,78300.0,78.3,0.5199999999999999,0.00052
P-43440,"DICED|Red Onion 1/4""",11.01,Kg,PREP,11010.0,g,4919.1609375,0.4467902758855586,128.8934375,0.01170694255222525,30999.687500000004,2.8155937783832883,929990.6250000001,84.46781335149865,8.64728125,0.0007854024750227066
P-57499,DICED|Red Onion 1/8,11.0,Kg,PREP,11000.0,g,4919.1609375,0.44719644886363635,128.8934375,0.011717585227272728,30999.687500000004,2.8181534090909093,929990.6250000001,84.54460227272729,8.64728125,0.0007861164772727273
P-38515,"DICED|Red Onion 3/4""",11.01,Kg,PREP,11010.0,g,4919.1609375,0.4467902758855586,128.8934375,0.01170694255222525,30999.687500000004,2.8155937783832883,929990.6250000001,84.46781335149865,8.64728125,0.0007854024750227066
P-50837,DICED|Red Pepper,800.0,g,,800.0,g,502.90000000000003,0.628625,7.9,0.009875,81300.0,101.625,2939500.0,3674.375,1.1900000000000002,0.0014875
P-9765,"DICED|Red Pepper|1/4""",1.0,Kg,,1000.0,g,605.9036144578314,0.6059036144578314,9.518072289156626,0.009518072289156626,97951.80722891567,97.95180722891567,3541566.265060241,3541.5662650602408,1.433734939759036,0.001433734939759036
P-9767,DICED|Red Pepper|3/4,1.0,Kg,,1000.0,g,605.9036144578314,0.6059036144578314,9.518072289156626,0.009518072289156626,97951.80722891567,97.95180722891567,3541566.265060241,3541.5662650602408,1.433734939759036,0.001433734939759036
P-38516,"DICED|Red Pepper|3/4""",1000.0,g,,1000.0,g,605.9036144578314,0.6059036144578314,9.518072289156626,0.009518072289156626,97951.80722891567,97.95180722891567,3541566.265060241,3541.5662650602408,1.433734939759036,0.001433734939759036
P-44429,"DICED|Roma Tomato|1/4""",1.0,Kg,PREP,1000.0,g,770.2222222222223,0.7702222222222223,8.777777777777779,0.008777777777777778,85555.55555555556,85.55555555555556,4978555.555555556,4978.555555555556,0.17777777777777778,0.00017777777777777779
P-50568,DICED|Shallot,0.95,Kg,,950.0,g,684.405,0.7204263157894737,17.933,0.018876842105263157,4313.0,4.54,129390.0,136.2,1.2031,0.001266421052631579
P-9782,"DICED|Tomato|1/4""",0.454,Kg,,454.0,g,962.7777777777778,2.120655898188938,10.972222222222223,0.024167890357317673,106944.44444444444,235.56045031815955,6223194.444444444,13707.47674987763,0.22222222222222224,0.0004894762604013706
P-38556,"DICED|Yellow Onion|1/4""",11.4,Kg,,11400.0,g,3869.2499999999995,0.3394078947368421,101.38333333333334,0.00889327485380117,24383.333333333332,2.138888888888889,731500.0,64.16666666666667,6.801666666666667,0.0005966374269005848
P-39167,"DICED|Yellow Onion|3/4""",11.01,Kg,,11010.0,g,3869.2499999999995,0.3514305177111716,101.38333333333334,0.00920829548894944,24383.333333333332,2.214653345443536,731500.0,66.43960036330608,6.801666666666667,0.0006177717226763549
P-51233,DICED|Zucchini,900.0,g,,900.0,g,502.90000000000003,0.5587777777777778,7.9,0.008777777777777778,81300.0,90.33333333333333,2939500.0,3266.1111111111113,1.1900000000000002,0.0013222222222222225
P-45194,"DICED|Zucchini|3/4""",1.0,Kg,PREP,1000.0,g,558.7777777777778,0.5587777777777778,8.777777777777779,0.008777777777777778,90333.33333333333,90.33333333333333,3266111.1111111115,3266.1111111111113,1.3222222222222224,0.0013222222222222225
P-50933,DIP||RanchDipBulk|FORMAL,12.0,L,PREP,12000.0,ml,54450.94649999999,4.5375788749999995,172.26074999999997,0.014355062499999998,191809.5,15.984125,183235786.5,15269.648875,63.54089999999999,0.005295075
P-31851,DIP|Beef Jus (Beef Dip),8.0,L,ZDONT USE OK - PREP,8000.0,ml,768.2033877551021,0.09602542346938776,14.159846938775509,0.0017699808673469386,26007.102040816328,3.250887755102041,670856.4489795918,83.85705612244898,1.8925081632653058,0.00023656352040816322
P-48474,DIP|Spinach,7.2,Kg,,7200.0,g,12008.567077982016,1.6678565386086133,64.92311402493497,0.009017099170129857,378394.9085427059,52.55484840870915,46633844.848281175,6476.922895594607,12.235262855596904,0.0016993420632773477
P-71554,DIP|Yogurt Fruit|VEGAN,1.0,L,,1000.0,ml,3071.6858300000004,3.0716858300000003,26.24933,0.02624933,264759.51,264.75951000000003,13072598.65,13072.59865,2.406513,0.002406513
P-22251,DRAINED| Kidney Bean ,1.85,Kg,PREP,1850.0,g,4764.384,2.5753427027027027,16.756,0.009057297297297297,0.0,0.0,0.0,0.0,36.778,0.01988
P-50802,DRAINED|Artichoke hearts,2.0,Kg,,2000.0,g,1307.54,0.65377,20.54,0.01027,211380.0,105.69,7642700.0,3821.35,3.0940000000000003,0.0015470000000000002
P-51531,DRAINED|Baby Corn,1.4,Kg,,1400.0,g,2764.456,1.9746114285714287,19.17,0.013692857142857144,124676.0,89.05428571428571,992864.0000000001,709.1885714285715,4.9416,0.0035297142857142858
P-56067,DRAINED|Bamboo Shoot - RINSE,1.7,Kg,,1700.0,g,1428.236,0.8401388235294118,22.436,0.01319764705882353,230892.0,135.81882352941176,8348180.0,4910.694117647059,3.3796000000000004,0.001988
P-22245,DRAINED|Banana Peppers,1.65,Kg,,1650.0,g,2011.6000000000001,1.2191515151515153,31.6,0.019151515151515152,325200.0,197.0909090909091,11758000.0,7126.060606060606,4.760000000000001,0.0028848484848484853
P-36504,DRAINED|Black Bean,1.74,Kg,,1740.0,g,4764.384,2.738151724137931,16.756,0.009629885057471265,0.0,0.0,0.0,0.0,36.778,0.021136781609195403
P-31957,DRAINED|Black Beans,1.74,Kg,PREP,1740.0,g,4764.384,2.738151724137931,16.756,0.009629885057471265,0.0,0.0,0.0,0.0,36.778,0.021136781609195403
P-38637,DRAINED|Caper,1.85,Kg,,1850.0,g,861.1999999999999,0.4655135135135135,5.4,0.002918918918918919,7000.0,3.7837837837837838,9400.0,5.081081081081081,1.42,0.0007675675675675675
P-43924,DRAINED|Capers,1.1,Kg,,1100.0,g,861.1999999999999,0.7829090909090909,5.4,0.00490909090909091,7000.0,6.363636363636363,9400.0,8.545454545454545,1.42,0.0012909090909090908
P-44790,DRAINED|Chickpea,0.8,L,,800.0,ml,1677.6,2.097,5.9,0.0073750000000000005,0.0,0.0,0.0,0.0,12.95,0.0161875
P-28989,DRAINED|Chickpeas,1.8,Kg,PREP,1800.0,g,4764.384,2.64688,16.756,0.009308888888888889,0.0,0.0,0.0,0.0,36.778,0.020432222222222223
P-55135,DRAINED|Jackfruit,7.2,Kg,,7200.0,g,5119.0812,0.7109835,35.062200000000004,0.004869750000000001,485676.39999999997,67.45505555555555,17472663.0,2426.75875,5.4541200000000005,0.0007575166666666667
P-22250,DRAINED|Jalapeno Sliced,2.06,Kg,,2060.0,g,1428.236,0.6933184466019418,22.436,0.01089126213592233,230892.0,112.08349514563106,8348180.0,4052.5145631067962,3.3796000000000004,0.001640582524271845
P-32663,DRAINED|Kalamata Olives,2.0,Kg,ZDONT USE OK - PREP,2000.0,g,1222.904,0.611452,7.668000000000001,0.0038340000000000006,9940.0,4.97,13348.0,6.674,2.0164,0.0010082
P-67561,DRAINED|Pickle Sandwich Sliced,10.0,Kg,,10000.0,g,9555.1,0.9555100000000001,150.1,0.015009999999999999,1544700.0,154.47,55850500.0,5585.05,22.610000000000003,0.0022610000000000004
P-52221,DRAINED|PickleSpears,9.5,Kg,,9500.0,g,9555.1,1.0058,150.1,0.015799999999999998,1544700.0,162.6,55850500.0,5879.0,22.610000000000003,0.00238
P-54280,DRAINED|Pineapple,1.75,Kg,,1750.0,g,4323.9,2.4707999999999997,42.032,0.02401828571428571,1190528.0,680.3017142857143,36413628.0,20807.787428571428,13.887599999999715,0.007935771428571266
P-68189,DRAINED|Sliced Green Olives,1.8,Kg,ZDONT USE OK - PREP,1800.0,g,861.1999999999999,0.4784444444444444,5.4,0.003,7000.0,3.888888888888889,9400.0,5.222222222222222,1.42,0.0007888888888888889
P-32459,DRAINED|Sundried Tomato,2.3,Kg,FOOD - GROCERY,2300.0,g,2772.8,1.2055652173913045,31.6,0.01373913043478261,308000.0,133.91304347826087,17922800.0,7792.521739130435,0.64,0.0002782608695652174
P-34541,DRAINED|Sundried Tomato in oil,2.4,Kg,,2400.0,g,2772.8,1.1553333333333333,31.6,0.013166666666666667,308000.0,128.33333333333334,17922800.0,7467.833333333333,0.64,0.0002666666666666667
P-7635,DRAINED|Turtle Black Beans,1.74,Kg,,1740.0,g,4764.384,2.738151724137931,16.756,0.009629885057471265,0.0,0.0,0.0,0.0,36.778,0.021136781609195403
P-55823,DRESS|Strawberry Vin,3.3,L,,3300.0,ml,9296.878142857142,2.8172358008658005,1.2792857142857144,0.0003876623376623377,125223.14285714286,37.94640692640692,4906813.428571428,1486.9131601731601,35.96387142857143,0.010898142857142858
P-47518,DRESS|Vinaigrette|Apple Cider,3.5,L,,3500.0,ml,12747.440142857142,3.6421257551020405,2.5942857142857143,0.0007412244897959184,8271.142857142857,2.3631836734693876,72979.42857142857,20.851265306122446,48.308571428571426,0.013802448979591837
P-55129,DRESSED|Arugula,90.0,g,,90.0,g,146.5837726530612,1.6287085850340133,0.4962367346938775,0.005513741496598639,3340.895510204082,37.1210612244898,149629.53795918368,1662.5504217687076,0.5520734693877551,0.006134149659863946
P-35155,Dressing-Avocado Basil Mousse,2.0,L,,2000.0,ml,3271.816093698575,1.6359080468492875,5.412000587520094,0.0027060002937600467,31070.000761600124,15.535000380800062,841412.0010227201,420.70600051136006,11.432600154496024,0.005716300077248012
P-56459,DRESSING|Apple Cider,2.0,L,PREP,2000.0,ml,4911.030183673469,2.4555150918367343,0.17479591836734693,8.739795918367346e-05,4416.469387755102,2.208234693877551,28059.26530612245,14.029632653061224,12.583877551020409,0.006291938775510204
P-28217,DRESSING|Asian,16.0,L,PREP,16000.0,ml,13992.436000000002,0.8745272500000001,115.388,0.00721175,3917340.0,244.83375,273214782.8,17075.923925,19.824599999999975,0.0012390374999999986
P-26515,DRESSING|Asian Slaw,2.0,L,PREP,2000.0,ml,10770.53764823,5.385268824115,4.960691730000003,0.0024803458650000014,33431.11331000004,16.715556655000018,1168754.7136500012,584.3773568250006,48.158120653,0.0240790603265
P-36486,DRESSING|Avocado Lime,12.0,L,,12000.0,ml,23144.501893028573,1.9287084910857144,16.506330057142858,0.0013755275047619049,98934.34742857143,8.244528952380954,2819578.773485714,234.9648977904762,99.32904827428573,0.00827742068952381
P-49174,DRESSING|Balsamic Citrus,2.5,L,,2500.0,ml,10316.144540097386,4.126457816038955,1.9242995897081192,0.0007697198358832477,466221.9943166976,186.48879772667902,34861842.59553788,13944.737038215151,37.849779936176816,0.015139911974470727
P-26048,DRESSING|Balsamic Vinny|FF,4.0,L,CK - FOOD,4000.0,ml,11965.330851836734,2.9913327129591836,0.9306439591836734,0.00023266098979591833,5708.590693877551,1.4271476734693878,47209.21265306123,11.802303163265307,48.16884597551021,0.012042211493877552
P-57032,DRESSING|Blue cheese dip,2.0,L,,2000.0,ml,9241.628932245138,4.620814466122569,54.844190975198345,0.027422095487599173,428124.44285660284,214.06222142830143,51186583.92855523,25593.291964277614,10.506584059999744,0.005253292029999872
P-61834,DRESSING|Buttermilk Ranch,6.5,L,,6500.0,ml,26472.17767067906,4.0726427185660095,106.31597884598413,0.01635630443784371,305634.77802077803,47.0207350801197,102042818.95967095,15698.895224564762,27.485121183393716,0.004228480182060571
P-50539,DRESSING|Caesar,2.2,L,PREP,2200.0,ml,7188.299561546841,3.2674088916122,31.759785294117645,0.014436266042780747,307495.7417211329,139.77079169142405,8969448.920479303,4077.0222365815016,28.219846328976036,0.01282720287680729
P-68233,DRESSING|Chaat 2.0,430.0,ml,PRODUCTION FOOD,430.0,ml,925.88634,2.153224046511628,1.3039372558139535,0.0030324122228231475,70044.52027906977,162.894233207139,4911148.092093023,11421.274632774472,3.733895497674419,0.008683477901568416
